14325529e-17,46570683575e-20,25662985975000003e-26,-14845961499999998e-25,-8025482975e-18,-47199997042499995e-25,15549556249999998e-25,59975652500000006e-25,10008302224999999e-24,8173640604999998e-24,33417700825000005e-25,-1974900499999999e-26,-27056845e-16,-6188842825e-18,-6582069175e-18,-335906766675e-20,-657258295e-18,13926180572499997e-25,2902625425e-18,50372193e-16
-3993188455e-19,-693631405e-18,-2070518375e-18,-59121827e-16,-11409288375e-18,-62865351850000005e-25,-15232871e-17,397743995e-17,8461062475e-18,72877238849999996e-25,2487321925e-18,-101367175e-17,-376230755e-17,-70891012e-16,-71305135e-16,-38080517575e-19,-1109519315e-18,9016097974999999e-25,24257567249999995e-25,4549088925e-18
25816305e-16,47296508499999995e-25,771941285e-17,11690908749999998e-24,1201391e-14,418268375e-17,7705360125000001e-24,1096617525e-17,128948053e-16,10067582825000001e-24,53182488749999996e-25,23780773575e-19,25358217250000003e-26,-3411127925e-18,-5062038675e-18,-22900931725e-19,34405195775000004e-26,23015483e-16,388497725e-17,6122342975e-18
4825881800000001e-24,7964067674999999e-24,12109126924999997e-24,1629304925e-17,1771743825e-17,110294124e-16,10444878898e-18,12581794774999998e-24,13860511775000002e-24,10782519175000001e-24,61296773749999994e-25,344099054e-17,16277227850000001e-25,-1822345225e-18,-42418905249999995e-25,-1805095575e-18,712128495e-18,26489475250000005e-25,43020669750000005e-25,655516845e-17
67343484125000005e-25,10695854924999999e-24,14632073399999999e-24,1772785665e-17,19144832499999998e-24,12998306675000001e-24,113592504625e-19,13101683999999999e-24,14216763600000002e-24,11036802e-15,64391048e-16,3855638261225e-21,21566776375e-19,-1153316875e-18,-3905675475e-18,-16454131075e-19,8331407000000001e-25,26573153250000002e-25,432640165e-17,6612252349999999e-24
819784479e-17,12316581225000001e-24,154885678e-16,18477800375e-18,19799535750000002e-24,13922595550000001e-24,11840749490000001e-24,13365391575e-18,14356988699999999e-24,111747571e-16,65997217e-16,4080762715e-18,24491877525e-19,-7748735625000001e-25,-3746893225e-18,-1581386665e-18,888438175e-18,2696824225e-18,43434864e-16,6582751125e-18
-290039978875e-20,-4835295275e-18,-907418495e-17,-1420594405e-17,-15051214549999998e-24,-9505011350000001e-24,-43218849e-16,-16214643124999998e-25,25955447749999998e-25,4900977605e-18,7973399525e-19,-29861411999999998e-25,-56929325750000005e-25,-873070665e-17,-8144878525e-18,-46395085725e-19,-20031271975000003e-25,-10746911749999999e-26,1362453075e-18,32898298000000004e-25
77933301e-16,11891321075e-18,15300868725e-18,18299905749999997e-24,196309115e-16,13696090900000002e-24,11719366009499999e-24,1329793655e-17,1430147185e-17,111283927e-16,6548054675e-18,4015531425e-18,2356578105e-18,-9034117575000001e-25,-37980867749999994e-25,-16163257000000002e-25,8587577999999999e-25,26630998250000004e-25,43332322e-16,656842415e-17
7685628050000002e-24,11923819249999998e-24,1526818945e-17,18282089875e-18,1961848325e-17,13675678724999998e-24,116997212425e-19,13297490725e-18,14307314275000001e-24,11119768424999999e-24,65396345999999995e-25,40092083700000004e-25,2347618335e-18,-9096635825e-19,-3786175625e-18,-1609800785e-18,8720997249999999e-25,2705965825e-18,4360797375e-18,66371404999999994e-25
62688224949999995e-25,10023368375e-18,14180569099999998e-24,17319683499999996e-24,188234415e-16,125562951e-16,11130817224999999e-24,129744736e-16,14122665874999997e-24,1098742575e-17,63804436e-16,37854225620000005e-25,205601228e-17,-12968019500000001e-25,-3960912175e-18,-16819056050000002e-25,8339977449999999e-25,272106315e-17,4397827125000001e-24,6678225275000001e-24
5255579675000001e-25,10657418425e-19,12967875e-16,49491231325e-20,-5935872524999999e-24,-4033198845000001e-24,21680522749999997e-25,6537664099999998e-24,1033709965e-17,8403472650000002e-24,35750880549999996e-25,27488698249999997e-26,-2364795225e-18,-5837034075e-18,-6429322957499999e-24,-32307931825000002e-25,-513912445e-18,15497695500000002e-25,31099803e-16,5271374225e-18
-731353435e-17,-11235472399999998e-24,-15100513324999998e-24,-17560786e-15,-170326755e-16,-115179498e-16,-7605286074999999e-24,-6560455775e-18,-428579107795e-20,1141236937675e-21,-11885912824999998e-25,-4302291875e-18,-692798625e-17,-9693492874999999e-24,-8746648624999998e-24,-51675936699999995e-25,-2577579045e-18,-7980727375000001e-25,5366833925e-19,2284263725e-18
-241190509875e-20,-393884745e-17,-7729527775e-18,-12999671550000003e-24,-14443220275e-18,-8929017525e-18,-345227997e-17,-3123868125e-19,427904875e-17,55259236325e-19,107277728e-17,-27095151e-16,-5435827674999999e-24,-8508414175e-18,-7982659249999999e-24,-4516471425000001e-24,-1872445575e-18,352633575e-19,1490111775e-18,34981448250000004e-25
6552895849999998e-24,10475834425000001e-24,14417770999999999e-24,17603390924999998e-24,1905654425e-17,12883532375000001e-24,112940211125e-19,13076708175e-18,14203817975e-18,1102882925e-17,6422300250000002e-24,3828794658499999e-24,21064013175000002e-25,-12289755249999998e-25,-393389565e-17,-16491948375000005e-25,859752325e-18,270365565e-17,4376680900000001e-24,6657406674999999e-24
5149266007499999e-24,8509520375e-18,12799135200000001e-24,16481840425000002e-24,180039715e-16,11437077224999999e-24,106050016925e-19,1267841975e-17,13924039024999997e-24,10831060425e-18,61891830500000005e-25,35145060775e-19,17131702025000004e-25,-1702255225e-18,-4148613075e-18,-175253721e-17,7663968750000001e-25,269641545e-17,437928055e-17,6655618749999999e-24
448383623775e-20,7474463e-15,11523618575e-18,1576387625e-17,1715825175e-17,10284312225e-18,10103499110000001e-24,124241404e-16,13753492975e-18,1068878155e-17,6011710449999999e-24,326946049e-17,13995348299999998e-25,-21338707999999996e-25,-43904147e-16,-18960907475000005e-25,6338562125e-19,25972593250000004e-25,42629185e-16,652862275e-17
-13742936575e-19,-2348131275e-18,-50885472500000005e-25,-10165132225e-18,-134283053e-16,-7830585874999999e-24,-197860495e-17,17179977999999998e-25,6377878625e-18,63438166025e-19,16677909e-16,-19693906e-16,-4716606899999999e-24,-792016285e-17,-7637805982500001e-24,-4212974592249999e-24,-15502079825000002e-25,36975436e-17,18649397000000003e-25,3912287225000001e-24
-10934943475e-19,-18683580249999997e-25,-4271752300000001e-24,-9117512974999999e-24,-128778457e-16,-736401595e-17,-137044656e-17,2499103375e-18,7217258074999999e-24,6685912402500001e-24,19709723125e-19,-16319172249999998e-25,-4386280475000001e-24,-763897e-14,-74486983117500005e-25,-40571816549999995e-25,-13875318025000002e-25,56711477e-17,2075223675e-18,4143732025e-18
8541013324999999e-25,1377532925e-18,168857098e-17,1163235265e-18,-51826214750000005e-25,-389816775e-17,2247018875e-18,659427425e-17,1033905235e-17,83965313e-16,35435891699999996e-25,22543261500000009e-26,-24458803e-16,-5902690775e-18,-64729846499999995e-25,-32791761599999997e-25,-5770112525e-19,1463010525e-18,30088556250000006e-25,5163271050000001e-24
3111102e-15,5537060824999999e-24,8981731800000001e-24,134346403e-16,14476064499999999e-24,69049930805e-19,884126120175e-20,11650464125000001e-24,1332719835e-17,10368491975e-18,565961485e-17,28044355625000003e-25,8075134224999999e-25,-28462973000000004e-25,-48066759575e-19,-21346654625e-19,4410517024999999e-25,24006756750000003e-25,4048066175e-18,62430727e-16
